State,Month,Day,Hour,Temperature,Humidity,WindSpeed,WeatherType
Andhra Pradesh,3,26,12,38.8,58,17.9,Sunny
Andhra Pradesh,3,27,12,39.1,60,14.8,Sunny
Andhra Pradesh,3,28,12,39.9,60,21.0,Windy
Andhra Pradesh,3,29,12,40.0,60,18.7,Sunny
Andhra Pradesh,3,30,12,41.5,51,14.1,Sunny
Andhra Pradesh,3,31,12,42.9,41,15.0,Sunny
Andhra Pradesh,4,1,12,42.3,43,12.7,Sunny
Andhra Pradesh,4,2,12,42.8,40,14.0,Sunny
Andhra Pradesh,4,3,12,38.8,58,16.4,Sunny
Andhra Pradesh,4,4,12,39.6,60,14.3,Sunny
Andhra Pradesh,4,5,12,37.2,67,15.7,Sunny
Andhra Pradesh,4,6,12,38.3,65,19.4,Sunny
Andhra Pradesh,4,7,12,39.3,63,18.1,Sunny
Andhra Pradesh,4,8,12,40.0,63,20.0,Sunny
Andhra Pradesh,4,9,12,37.7,65,18.3,Sunny
Andhra Pradesh,4,10,12,36.7,65,19.2,Sunny
Andhra Pradesh,4,11,12,37.8,64,20.5,Windy
Andhra Pradesh,4,12,12,38.1,63,17.6,Sunny
Andhra Pradesh,4,13,12,38.3,62,18.7,Sunny
Andhra Pradesh,4,14,12,37.3,63,22.5,Windy
Andhra Pradesh,4,15,12,36.4,61,11.7,Sunny
Andhra Pradesh,4,16,12,37.7,59,20.3,Windy
Andhra Pradesh,4,17,12,38.6,61,16.7,Sunny
Andhra Pradesh,4,18,12,38.3,64,14.5,Sunny
Andhra Pradesh,4,19,12,40.2,63,18.2,Sunny
Andhra Pradesh,4,20,12,39.9,61,14.5,Sunny
Andhra Pradesh,4,21,12,37.9,64,14.8,Sunny
Andhra Pradesh,4,22,12,35.4,71,15.5,Rainy
Andhra Pradesh,4,23,12,36.1,70,12.7,Rainy
Andhra Pradesh,4,24,12,37.9,65,17.9,Sunny
Andhra Pradesh,4,25,12,37.9,62,15.4,Sunny
Andhra Pradesh,4,26,12,39.9,63,19.3,Sunny
Andhra Pradesh,4,27,12,39.0,60,17.3,Sunny
Andhra Pradesh,4,28,12,39.5,60,17.7,Sunny
Andhra Pradesh,4,29,12,39.1,62,15.2,Sunny
Andhra Pradesh,4,30,12,39.1,63,16.8,Sunny
Andhra Pradesh,5,1,12,38.0,62,20.4,Windy
Andhra Pradesh,5,2,12,38.2,62,16.6,Sunny
Andhra Pradesh,5,3,12,38.0,62,17.9,Sunny
Andhra Pradesh,5,4,12,38.4,61,19.3,Sunny
Andhra Pradesh,5,5,12,39.8,60,20.9,Windy
Andhra Pradesh,5,6,12,37.8,63,19.4,Sunny
Andhra Pradesh,5,7,12,36.8,65,18.7,Sunny
Andhra Pradesh,5,8,12,37.6,63,19.6,Sunny
Andhra Pradesh,5,9,12,38.4,64,19.5,Sunny
Andhra Pradesh,5,10,12,38.7,62,18.9,Sunny
Andhra Pradesh,5,11,12,40.0,59,16.1,Sunny
Andhra Pradesh,5,12,12,40.0,63,20.5,Windy
Andhra Pradesh,5,13,12,38.1,67,18.0,Rainy
Andhra Pradesh,5,14,12,38.6,64,20.2,Windy
Andhra Pradesh,5,15,12,35.1,74,24.5,Rainy
Andhra Pradesh,5,16,12,33.5,72,19.9,Rainy
Andhra Pradesh,5,17,12,34.5,75,15.3,Rainy
Andhra Pradesh,5,18,12,36.0,71,16.0,Rainy
Andhra Pradesh,5,19,12,36.6,72,17.4,Rainy
Andhra Pradesh,5,20,12,35.4,68,15.8,Rainy
Andhra Pradesh,5,21,12,36.2,67,12.4,Rainy
Andhra Pradesh,5,22,12,34.0,70,11.7,Rainy
Andhra Pradesh,5,23,12,37.3,57,15.6,Sunny
Andhra Pradesh,5,24,12,37.7,55,21.5,Windy
Andhra Pradesh,5,25,12,38.9,44,20.7,Windy
Andhra Pradesh,5,26,12,38.8,42,26.1,Windy
Andhra Pradesh,5,27,12,38.2,43,26.2,Windy
Andhra Pradesh,5,28,12,38.5,44,20.2,Windy
Andhra Pradesh,5,29,12,38.7,51,16.4,Sunny
Andhra Pradesh,5,30,12,39.3,49,15.7,Sunny
Andhra Pradesh,5,31,12,39.5,50,18.2,Sunny
Andhra Pradesh,6,1,12,38.9,55,16.7,Rainy
Andhra Pradesh,6,2,12,38.8,61,15.7,Rainy
Andhra Pradesh,6,3,12,35.1,65,12.0,Rainy
Andhra Pradesh,6,4,12,35.4,67,11.5,Sunny
Andhra Pradesh,6,5,12,36.5,68,13.1,Rainy
Andhra Pradesh,6,6,12,35.9,66,12.0,Rainy
Andhra Pradesh,6,7,12,37.0,57,14.5,Sunny
Andhra Pradesh,6,8,12,38.3,44,19.5,Sunny
Andhra Pradesh,6,9,12,37.7,49,20.6,Windy
Andhra Pradesh,6,10,12,36.9,51,25.0,Windy
Andhra Pradesh,6,11,12,35.4,51,25.3,Windy
Andhra Pradesh,6,12,12,35.4,53,29.0,Windy
Andhra Pradesh,6,13,12,34.6,60,19.4,Sunny
Andhra Pradesh,6,14,12,34.5,57,21.6,Windy
Andhra Pradesh,6,15,12,33.9,62,24.5,Rainy
Andhra Pradesh,6,16,12,34.3,57,26.6,Windy
Andhra Pradesh,6,17,12,34.2,57,25.3,Windy
Andhra Pradesh,6,18,12,36.3,51,25.2,Windy
Andhra Pradesh,6,19,12,36.7,51,26.6,Windy
Andhra Pradesh,6,20,12,34.8,56,25.4,Windy
Andhra Pradesh,6,21,12,38.5,45,20.5,Windy
Andhra Pradesh,6,22,12,38.2,45,18.4,Sunny
Andhra Pradesh,6,23,12,37.8,55,15.5,Sunny
Andhra Pradesh,6,24,12,35.6,52,17.6,Sunny
Andhra Pradesh,6,25,12,33.2,54,22.0,Windy
Andhra Pradesh,6,26,12,35.6,55,18.5,Rainy
Andhra Pradesh,6,27,12,32.4,74,16.7,Rainy
Andhra Pradesh,6,28,12,34.8,69,15.3,Rainy
Andhra Pradesh,6,29,12,36.9,64,13.0,Sunny
Andhra Pradesh,6,30,12,37.0,61,13.7,Sunny
Andhra Pradesh,7,1,12,37.8,66,12.7,Rainy
Andhra Pradesh,7,2,12,34.5,68,16.2,Rainy
Andhra Pradesh,7,3,12,35.1,68,13.9,Rainy
Andhra Pradesh,7,4,12,35.7,60,13.3,Sunny
Andhra Pradesh,7,5,12,36.9,63,15.0,Rainy
Andhra Pradesh,7,6,12,35.7,70,9.4,Sunny
Andhra Pradesh,7,7,12,35.8,71,17.0,Rainy
Andhra Pradesh,7,8,12,32.5,74,11.9,Rainy
Andhra Pradesh,7,9,12,34.0,74,13.3,Rainy
Andhra Pradesh,7,10,12,34.0,77,14.5,Rainy
Andhra Pradesh,7,11,12,28.7,85,17.2,Rainy
Andhra Pradesh,7,12,12,29.9,84,17.7,Rainy
Andhra Pradesh,7,13,12,32.0,77,21.0,Rainy
Andhra Pradesh,7,14,12,29.0,85,19.0,Rainy
Andhra Pradesh,7,15,12,31.7,80,19.7,Rainy
Andhra Pradesh,7,16,12,31.3,84,12.4,Rainy
Andhra Pradesh,7,17,12,32.0,83,15.5,Rainy
Andhra Pradesh,7,18,12,30.7,87,11.4,Rainy
Andhra Pradesh,7,19,12,32.7,72,20.4,Windy
Andhra Pradesh,7,20,12,32.7,68,23.4,Windy
Andhra Pradesh,7,21,12,29.2,82,20.2,Rainy
Andhra Pradesh,7,22,12,26.0,88,23.8,Rainy
Andhra Pradesh,7,23,12,31.8,74,29.7,Rainy
Andhra Pradesh,7,24,12,32.8,70,23.8,Windy
Andhra Pradesh,7,25,12,33.3,67,23.5,Windy
Andhra Pradesh,7,26,12,33.4,65,24.9,Windy
Andhra Pradesh,7,27,12,32.3,63,24.1,Windy
Andhra Pradesh,7,28,12,33.0,61,24.5,Windy
Andhra Pradesh,7,29,12,31.9,62,25.2,Windy
Andhra Pradesh,7,30,12,31.9,61,21.9,Windy
Andhra Pradesh,7,31,12,31.9,65,23.6,Windy
Andhra Pradesh,8,1,12,32.6,61,24.4,Windy
Andhra Pradesh,8,2,12,33.2,59,21.7,Windy
Andhra Pradesh,8,3,12,33.6,59,22.8,Windy
Andhra Pradesh,8,4,12,34.3,61,22.3,Windy
Andhra Pradesh,8,5,12,34.8,59,23.7,Windy
Andhra Pradesh,8,6,12,34.4,59,19.5,Rainy
Andhra Pradesh,8,7,12,35.0,59,16.6,Sunny
Andhra Pradesh,8,8,12,34.5,65,11.0,Sunny
Andhra Pradesh,8,9,12,35.4,65,10.5,Sunny
Andhra Pradesh,8,10,12,36.2,70,15.2,Rainy
Andhra Pradesh,8,11,12,35.8,63,18.8,Sunny
Andhra Pradesh,8,12,12,33.3,69,15.0,Rainy
Andhra Pradesh,8,13,12,33.0,75,16.9,Rainy
Andhra Pradesh,8,14,12,33.0,75,15.8,Rainy
Andhra Pradesh,8,15,12,33.2,74,18.4,Rainy
Andhra Pradesh,8,16,12,29.6,86,16.6,Rainy
Andhra Pradesh,8,17,12,29.5,80,17.1,Rainy
Andhra Pradesh,8,18,12,31.7,71,17.9,Sunny
Andhra Pradesh,8,19,12,33.2,66,19.1,Sunny
Andhra Pradesh,8,20,12,32.8,70,10.9,Sunny
Andhra Pradesh,8,21,12,31.1,81,8.9,Rainy
Andhra Pradesh,8,22,12,32.9,78,12.5,Rainy
Andhra Pradesh,8,23,12,33.6,74,13.3,Sunny
Andhra Pradesh,8,24,12,33.7,75,9.9,Sunny
Andhra Pradesh,8,25,12,34.7,76,13.7,Rainy
Andhra Pradesh,8,26,12,34.7,78,11.0,Rainy
Andhra Pradesh,8,27,12,32.9,78,9.3,Rainy
Andhra Pradesh,8,28,12,30.2,87,9.0,Rainy
Andhra Pradesh,8,29,12,30.5,82,10.9,Rainy
Andhra Pradesh,8,30,12,30.8,82,17.6,Rainy
Andhra Pradesh,8,31,12,31.7,76,10.9,Rainy
Andhra Pradesh,9,1,12,31.0,87,9.4,Rainy
Andhra Pradesh,9,2,12,32.0,84,12.1,Rainy
Andhra Pradesh,9,3,12,31.2,85,13.6,Rainy
Andhra Pradesh,9,4,12,32.5,84,15.0,Rainy
Andhra Pradesh,9,5,12,32.0,79,20.6,Rainy
Andhra Pradesh,9,6,12,27.8,88,14.8,Rainy
Andhra Pradesh,9,7,12,32.0,75,27.0,Rainy
Andhra Pradesh,9,8,12,32.6,68,23.8,Windy
Andhra Pradesh,9,9,12,33.4,66,23.7,Windy
Andhra Pradesh,9,10,12,33.5,65,19.2,Sunny
Andhra Pradesh,9,11,12,31.9,67,16.4,Sunny
Andhra Pradesh,9,12,12,33.4,67,22.0,Windy
Andhra Pradesh,9,13,12,32.8,66,26.3,Windy
Andhra Pradesh,9,14,12,33.5,64,23.4,Windy
Andhra Pradesh,9,15,12,34.4,63,16.7,Sunny
Andhra Pradesh,9,16,12,33.7,64,13.3,Sunny
Andhra Pradesh,9,17,12,34.6,61,11.9,Sunny
Andhra Pradesh,9,18,12,34.0,66,9.3,Sunny
Andhra Pradesh,9,19,12,34.9,64,14.2,Sunny
Andhra Pradesh,9,20,12,34.3,63,7.4,Sunny
Andhra Pradesh,9,21,12,31.3,76,12.4,Rainy
Andhra Pradesh,9,22,12,32.2,74,14.3,Rainy
Andhra Pradesh,9,23,12,32.2,75,13.7,Rainy
Andhra Pradesh,9,24,12,33.3,76,9.5,Rainy
Andhra Pradesh,9,25,12,33.1,79,12.0,Rainy
Andhra Pradesh,9,26,12,33.1,72,14.5,Rainy
Andhra Pradesh,9,27,12,30.8,75,19.6,Rainy
Andhra Pradesh,9,28,12,33.7,65,18.9,Sunny
Andhra Pradesh,9,29,12,33.9,68,11.8,Sunny
Andhra Pradesh,9,30,12,33.5,75,8.7,Rainy
Andhra Pradesh,10,1,12,33.2,79,14.8,Rainy
Andhra Pradesh,10,2,12,33.1,79,12.8,Rainy
Andhra Pradesh,10,3,12,33.3,79,10.4,Rainy
Andhra Pradesh,10,4,12,34.6,75,14.9,Rainy
Andhra Pradesh,10,5,12,35.3,74,17.6,Sunny
Andhra Pradesh,10,6,12,31.0,85,16.6,Rainy
Andhra Pradesh,10,7,12,32.6,81,11.6,Rainy
Andhra Pradesh,10,8,12,34.5,75,12.2,Rainy
Andhra Pradesh,10,9,12,33.8,75,14.0,Rainy
Andhra Pradesh,10,10,12,34.8,74,13.6,Rainy
Andhra Pradesh,10,11,12,35.4,63,12.5,Sunny
Andhra Pradesh,10,12,12,35.9,59,10.8,Sunny
Andhra Pradesh,10,13,12,35.4,64,11.4,Sunny
Andhra Pradesh,10,14,12,36.6,55,13.3,Sunny
Andhra Pradesh,10,15,12,36.6,54,14.0,Sunny
Andhra Pradesh,10,16,12,32.6,78,7.9,Rainy
Andhra Pradesh,10,17,12,33.8,79,11.1,Rainy
Andhra Pradesh,10,18,12,36.0,64,15.5,Sunny
Andhra Pradesh,10,19,12,34.8,59,13.8,Rainy
Andhra Pradesh,10,20,12,35.2,57,14.1,Sunny
Andhra Pradesh,10,21,12,34.5,62,13.9,Sunny
Andhra Pradesh,10,22,12,35.6,57,11.0,Sunny
Andhra Pradesh,10,23,12,36.4,70,14.4,Rainy
Andhra Pradesh,10,24,12,33.8,77,15.0,Rainy
Andhra Pradesh,10,25,12,33.9,66,12.8,Sunny
Andhra Pradesh,10,26,12,33.9,62,12.8,Sunny
Andhra Pradesh,10,27,12,34.3,49,15.9,Sunny
Andhra Pradesh,10,28,12,34.7,53,18.3,Sunny
Andhra Pradesh,10,29,12,31.1,83,21.8,Rainy
Andhra Pradesh,10,30,12,31.4,84,12.4,Rainy
Andhra Pradesh,10,31,12,32.2,80,15.7,Rainy
Andhra Pradesh,11,1,12,30.3,86,13.4,Rainy
Andhra Pradesh,11,2,12,26.8,92,11.4,Rainy
Andhra Pradesh,11,3,12,28.6,92,13.8,Rainy
Andhra Pradesh,11,4,12,29.5,89,13.0,Rainy
Andhra Pradesh,11,5,12,29.0,84,18.5,Rainy
Andhra Pradesh,11,6,12,29.0,83,17.1,Rainy
Andhra Pradesh,11,7,12,29.3,80,14.0,Sunny
Andhra Pradesh,11,8,12,29.9,74,12.2,Sunny
Andhra Pradesh,11,9,12,28.7,75,10.0,Sunny
Andhra Pradesh,11,10,12,30.4,72,10.9,Sunny
Andhra Pradesh,11,11,12,24.7,91,18.2,Rainy
Andhra Pradesh,11,12,12,28.4,90,17.4,Rainy
Andhra Pradesh,11,13,12,29.4,91,13.8,Rainy
Andhra Pradesh,11,14,12,28.5,89,13.4,Rainy
Andhra Pradesh,11,15,12,28.6,90,13.3,Rainy
Andhra Pradesh,11,16,12,28.0,89,18.4,Rainy
Andhra Pradesh,11,17,12,29.5,90,14.6,Rainy
Andhra Pradesh,11,18,12,27.3,86,19.8,Rainy
Andhra Pradesh,11,19,12,25.9,95,21.6,Rainy
Andhra Pradesh,11,20,12,28.2,90,18.7,Rainy
Andhra Pradesh,11,21,12,28.1,92,16.6,Rainy
Andhra Pradesh,11,22,12,30.0,88,12.6,Rainy
Andhra Pradesh,11,23,12,30.7,87,8.2,Rainy
Andhra Pradesh,11,24,12,29.6,89,13.6,Rainy
Andhra Pradesh,11,25,12,30.1,85,14.0,Sunny
Andhra Pradesh,11,26,12,29.7,80,13.0,Sunny
Andhra Pradesh,11,27,12,28.7,79,14.0,Sunny
Andhra Pradesh,11,28,12,25.5,88,17.6,Rainy
Andhra Pradesh,11,29,12,25.1,92,12.7,Rainy
Andhra Pradesh,11,30,12,28.9,84,14.1,Sunny
Andhra Pradesh,12,1,12,28.6,81,11.7,Sunny
Andhra Pradesh,12,2,12,28.6,78,9.2,Sunny
Andhra Pradesh,12,3,12,28.4,79,8.2,Sunny
Andhra Pradesh,12,4,12,30.2,71,10.9,Sunny
Andhra Pradesh,12,5,12,30.5,71,9.7,Sunny
Andhra Pradesh,12,6,12,30.1,72,9.4,Sunny
Andhra Pradesh,12,7,12,29.6,82,11.0,Sunny
Andhra Pradesh,12,8,12,29.7,82,14.3,Rainy
Andhra Pradesh,12,9,12,27.3,88,14.0,Rainy
Andhra Pradesh,12,10,12,29.4,82,13.7,Sunny
Andhra Pradesh,12,11,12,29.7,81,12.3,Sunny
Andhra Pradesh,12,12,12,29.7,80,13.4,Sunny
Andhra Pradesh,12,13,12,28.7,83,15.5,Rainy
Andhra Pradesh,12,14,12,29.1,80,13.3,Sunny
Andhra Pradesh,12,15,12,28.7,77,11.2,Sunny
Andhra Pradesh,12,16,12,28.4,75,10.2,Sunny
Andhra Pradesh,12,17,12,28.5,73,7.8,Sunny
Andhra Pradesh,12,18,12,28.6,68,10.6,Sunny
Andhra Pradesh,12,19,12,28.1,67,9.6,Sunny
Andhra Pradesh,12,20,12,28.5,65,8.9,Sunny
Andhra Pradesh,12,21,12,28.4,57,9.2,Sunny
Andhra Pradesh,12,22,12,29.1,53,8.6,Sunny
Andhra Pradesh,12,23,12,29.3,69,10.4,Sunny
Andhra Pradesh,12,24,12,29.7,74,14.6,Sunny
Andhra Pradesh,12,25,12,30.7,74,14.4,Sunny
Andhra Pradesh,12,26,12,30.4,78,15.2,Sunny
Andhra Pradesh,12,27,12,29.8,76,12.2,Sunny
Andhra Pradesh,12,28,12,29.9,78,15.8,Sunny
Andhra Pradesh,12,29,12,29.7,76,13.8,Sunny
Andhra Pradesh,12,30,12,30.2,74,15.6,Sunny
Andhra Pradesh,12,31,12,31.0,70,16.6,Sunny
Andhra Pradesh,1,1,12,31.2,70,15.2,Sunny
Andhra Pradesh,1,2,12,30.1,75,14.0,Sunny
Andhra Pradesh,1,3,12,30.2,75,15.1,Sunny
Andhra Pradesh,1,4,12,29.9,75,13.1,Sunny
Andhra Pradesh,1,5,12,29.3,73,13.5,Sunny
Andhra Pradesh,1,6,12,29.8,73,14.5,Sunny
Andhra Pradesh,1,7,12,28.4,75,14.7,Sunny
Andhra Pradesh,1,8,12,29.1,75,11.7,Sunny
Andhra Pradesh,1,9,12,29.8,74,14.5,Rainy
Andhra Pradesh,1,10,12,29.9,75,14.1,Sunny
Andhra Pradesh,1,11,12,30.0,75,14.7,Sunny
Andhra Pradesh,1,12,12,28.3,81,12.8,Rainy
Andhra Pradesh,1,13,12,26.5,88,13.0,Rainy
Andhra Pradesh,1,14,12,28.0,84,10.4,Rainy
Andhra Pradesh,1,15,12,27.8,83,11.3,Rainy
Andhra Pradesh,1,16,12,28.5,80,14.0,Rainy
Andhra Pradesh,1,17,12,28.2,79,10.7,Sunny
Andhra Pradesh,1,18,12,29.0,77,8.1,Sunny
Andhra Pradesh,1,19,12,30.0,64,10.5,Sunny
Andhra Pradesh,1,20,12,31.0,66,8.9,Sunny
Andhra Pradesh,1,21,12,32.9,70,13.2,Sunny
Andhra Pradesh,1,22,12,31.9,77,15.8,Sunny
Andhra Pradesh,1,23,12,33.5,68,13.0,Sunny
Andhra Pradesh,1,24,12,32.4,61,12.9,Sunny
Andhra Pradesh,1,25,12,31.9,51,12.0,Sunny
Andhra Pradesh,1,26,12,30.8,71,13.2,Rainy
Andhra Pradesh,1,27,12,31.3,65,14.3,Sunny
Andhra Pradesh,1,28,12,30.7,44,17.4,Sunny
Andhra Pradesh,1,29,12,31.3,47,11.8,Sunny
Andhra Pradesh,1,30,12,32.3,67,8.4,Sunny
Andhra Pradesh,1,31,12,33.5,70,12.8,Sunny
Andhra Pradesh,2,1,12,33.2,70,17.8,Sunny
Andhra Pradesh,2,2,12,32.9,68,18.2,Sunny
Andhra Pradesh,2,3,12,32.6,71,19.7,Sunny
Andhra Pradesh,2,4,12,34.9,63,11.6,Sunny
Andhra Pradesh,2,5,12,33.4,62,12.4,Sunny
Andhra Pradesh,2,6,12,32.9,71,21.0,Windy
Andhra Pradesh,2,7,12,34.0,67,18.9,Sunny
Andhra Pradesh,2,8,12,34.1,68,22.5,Windy
Andhra Pradesh,2,9,12,31.8,69,16.9,Sunny
Andhra Pradesh,2,10,12,33.8,63,15.9,Sunny
Andhra Pradesh,2,11,12,34.3,63,18.0,Sunny
Andhra Pradesh,2,12,12,34.2,67,13.7,Sunny
Andhra Pradesh,2,13,12,33.5,68,19.2,Sunny
Andhra Pradesh,2,14,12,33.5,69,19.9,Sunny
Andhra Pradesh,2,15,12,32.9,65,18.9,Sunny
Andhra Pradesh,2,16,12,33.1,65,22.3,Windy
Andhra Pradesh,2,17,12,32.0,64,14.8,Sunny
Andhra Pradesh,2,18,12,32.7,67,17.9,Sunny
Andhra Pradesh,2,19,12,34.0,66,19.9,Sunny
Andhra Pradesh,2,20,12,36.4,58,20.1,Windy
Andhra Pradesh,2,21,12,37.0,58,15.0,Sunny
Andhra Pradesh,2,22,12,36.2,67,21.4,Windy
Andhra Pradesh,2,23,12,33.8,68,17.8,Sunny
Andhra Pradesh,2,24,12,34.0,66,16.5,Sunny
Andhra Pradesh,2,25,12,35.2,62,17.6,Sunny
Andhra Pradesh,2,26,12,33.9,65,17.3,Sunny
Andhra Pradesh,2,27,12,34.0,60,15.5,Sunny
Andhra Pradesh,2,28,12,34.9,60,15.4,Sunny
Andhra Pradesh,3,1,12,36.2,61,22.2,Windy
Andhra Pradesh,3,2,12,35.9,59,16.3,Sunny
Andhra Pradesh,3,3,12,35.6,63,22.9,Windy
Andhra Pradesh,3,4,12,36.1,60,19.4,Sunny
Andhra Pradesh,3,5,12,36.4,59,16.8,Sunny
Andhra Pradesh,3,6,12,34.6,61,19.9,Sunny
Andhra Pradesh,3,7,12,34.9,56,17.6,Sunny
Andhra Pradesh,3,8,12,36.3,56,18.1,Sunny
Andhra Pradesh,3,9,12,37.3,51,21.2,Windy
Andhra Pradesh,3,10,12,37.0,51,19.9,Sunny
Andhra Pradesh,3,11,12,37.5,49,22.5,Windy
Andhra Pradesh,3,12,12,37.9,44,18.1,Sunny
Andhra Pradesh,3,13,12,38.3,39,16.0,Sunny
Andhra Pradesh,3,14,12,38.7,44,18.4,Sunny
Andhra Pradesh,3,15,12,39.2,43,18.0,Sunny
Andhra Pradesh,3,16,12,40.5,38,18.4,Sunny
Andhra Pradesh,3,17,12,41.3,42,20.0,Sunny
Andhra Pradesh,3,18,12,39.3,56,20.3,Windy
Andhra Pradesh,3,19,12,38.2,65,22.4,Windy
Andhra Pradesh,3,20,12,40.2,61,24.3,Windy
Andhra Pradesh,3,21,12,39.6,65,17.3,Rainy
Andhra Pradesh,3,22,12,38.7,61,14.7,Sunny
Andhra Pradesh,3,23,12,36.8,65,17.8,Sunny
Andhra Pradesh,3,24,12,37.6,70,17.6,Sunny
Andhra Pradesh,3,25,12,38.1,68,19.4,Sunny
Andhra Pradesh,3,26,12,38.6,69,18.8,Sunny
Andhra Pradesh,3,27,12,38.8,67,16.2,Sunny
Andhra Pradesh,3,28,12,38.8,67,16.8,Sunny
Andhra Pradesh,3,29,12,40.2,66,19.5,Sunny
Andhra Pradesh,3,30,12,40.1,65,16.4,Sunny
Andhra Pradesh,3,31,12,39.9,65,20.5,Windy
Andhra Pradesh,4,1,12,38.4,68,17.8,Sunny
Andhra Pradesh,4,2,12,38.4,68,18.4,Sunny
Andhra Pradesh,4,3,12,38.3,65,16.4,Sunny
Andhra Pradesh,4,4,12,38.4,66,16.9,Sunny
Andhra Pradesh,4,5,12,38.3,66,17.1,Sunny
Andhra Pradesh,4,6,12,38.5,66,18.7,Sunny
Andhra Pradesh,4,7,12,38.6,67,17.4,Sunny
Andhra Pradesh,4,8,12,37.3,68,16.8,Sunny
Andhra Pradesh,4,9,12,37.9,68,16.6,Sunny
Andhra Pradesh,4,10,12,37.4,69,17.7,Sunny
Andhra Pradesh,4,11,12,38.4,66,16.9,Sunny
Andhra Pradesh,4,12,12,38.1,64,17.4,Sunny
Andhra Pradesh,4,13,12,38.5,66,19.2,Sunny
Andhra Pradesh,4,14,12,38.8,67,17.9,Sunny
Andhra Pradesh,4,15,12,38.9,68,18.2,Sunny
Andhra Pradesh,4,16,12,37.3,68,15.6,Sunny
Andhra Pradesh,4,17,12,36.5,68,16.9,Sunny
Andhra Pradesh,4,18,12,39.0,63,16.1,Sunny
Andhra Pradesh,4,19,12,40.5,62,16.9,Sunny
Andhra Pradesh,4,20,12,39.8,67,19.4,Sunny
Andhra Pradesh,4,21,12,39.1,66,17.7,Sunny
Andhra Pradesh,4,22,12,38.5,65,17.8,Sunny
Andhra Pradesh,4,23,12,38.9,63,16.0,Sunny
Andhra Pradesh,4,24,12,40.8,55,16.1,Sunny
Andhra Pradesh,4,25,12,40.8,54,18.8,Sunny
Andhra Pradesh,4,26,12,40.1,62,18.2,Sunny
Andhra Pradesh,4,27,12,40.5,62,16.4,Sunny
Andhra Pradesh,4,28,12,40.9,63,20.0,Sunny
Andhra Pradesh,4,29,12,41.6,63,20.4,Windy
Andhra Pradesh,4,30,12,42.4,54,19.1,Sunny
Andhra Pradesh,5,1,12,42.3,58,18.0,Sunny
Andhra Pradesh,5,2,12,43.0,59,17.2,Sunny
Andhra Pradesh,5,3,12,40.5,63,18.2,Sunny
Andhra Pradesh,5,4,12,37.1,68,13.1,Sunny
Andhra Pradesh,5,5,12,36.5,65,14.3,Rainy
Andhra Pradesh,5,6,12,39.9,62,20.5,Windy
Andhra Pradesh,5,7,12,40.4,56,13.7,Sunny
Andhra Pradesh,5,8,12,38.1,54,19.7,Sunny
Andhra Pradesh,5,9,12,40.0,48,21.4,Windy
Andhra Pradesh,5,10,12,35.0,63,22.4,Rainy
Andhra Pradesh,5,11,12,28.3,89,26.5,Rainy
Andhra Pradesh,5,12,12,31.7,85,20.3,Rainy
Andhra Pradesh,5,13,12,33.1,78,12.6,Sunny
Andhra Pradesh,5,14,12,34.5,77,12.3,Sunny
Andhra Pradesh,5,15,12,35.0,77,16.0,Sunny
Andhra Pradesh,5,16,12,34.4,77,15.0,Sunny
Andhra Pradesh,5,17,12,34.5,76,13.2,Sunny
Andhra Pradesh,5,18,12,33.1,77,12.5,Rainy
Andhra Pradesh,5,19,12,33.7,74,14.3,Sunny
Andhra Pradesh,5,20,12,33.8,70,17.4,Rainy
Andhra Pradesh,5,21,12,34.9,62,22.3,Rainy
Andhra Pradesh,5,22,12,36.9,52,22.0,Windy
Andhra Pradesh,5,23,12,38.1,50,18.7,Sunny
Andhra Pradesh,5,24,12,39.4,50,17.6,Sunny
Andhra Pradesh,5,25,12,38.4,49,12.8,Sunny
Andhra Pradesh,5,26,12,39.1,50,14.0,Sunny
Andhra Pradesh,5,27,12,38.8,38,17.0,Sunny
Andhra Pradesh,5,28,12,39.7,38,19.2,Sunny
Andhra Pradesh,5,29,12,40.1,36,20.2,Windy
Andhra Pradesh,5,30,12,40.7,38,22.1,Windy
Andhra Pradesh,5,31,12,40.0,42,21.4,Windy
Andhra Pradesh,6,1,12,40.4,43,20.3,Windy
Andhra Pradesh,6,2,12,41.5,44,19.5,Rainy
Andhra Pradesh,6,3,12,42.3,44,24.8,Windy
Andhra Pradesh,6,4,12,42.4,38,22.4,Windy
Andhra Pradesh,6,5,12,40.9,44,18.6,Sunny
Andhra Pradesh,6,6,12,39.1,52,15.8,Sunny
Andhra Pradesh,6,7,12,40.5,49,20.2,Windy
Andhra Pradesh,6,8,12,40.3,44,19.2,Sunny
Andhra Pradesh,6,9,12,39.9,45,22.7,Windy
Andhra Pradesh,6,10,12,39.0,42,18.4,Sunny
Andhra Pradesh,6,11,12,38.5,45,19.5,Sunny
Andhra Pradesh,6,12,12,38.5,48,16.2,Sunny
Andhra Pradesh,6,13,12,38.0,49,12.3,Sunny
Andhra Pradesh,6,14,12,39.6,47,14.7,Rainy
Andhra Pradesh,6,15,12,37.4,60,15.7,Rainy
Andhra Pradesh,6,16,12,35.9,68,13.5,Rainy
Andhra Pradesh,6,17,12,35.3,71,16.1,Rainy
Andhra Pradesh,6,18,12,35.3,69,13.8,Rainy
Andhra Pradesh,6,19,12,35.3,68,12.4,Rainy
Andhra Pradesh,6,20,12,35.2,65,17.1,Rainy
